No,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5,pm2.5_pre
41148,17,24,1014,SE,5.37,0,0,101,101
41149,17,25,1014,cv,0.89,0,0,93,93
41150,17,26,1013,NE,1.79,0,0,88,88
41151,17,26,1013,NE,3.58,0,0,84,84
41152,17,26,1013,NE,5.37,0,0,91,91
41153,18,25,1012,cv,0.89,0,0,92,92
41154,19,25,1012,cv,1.78,0,0,88,88
41155,19,24,1012,SE,1.79,0,1,116,116
41156,20,22,1013,NW,3.13,0,2,120,120
41157,19,21,1013,NW,8.05,0,0,124,124
41158,19,20,1014,cv,0.89,0,1,113,113
41159,19,20,1014,NW,3.13,0,0,104,104
41160,18,21,1014,NW,4.92,0,1,106,106
41161,19,20,1014,NW,6.71,0,0,121,121
41162,19,20,1014,cv,0.89,0,0,124,124
41163,19,20,1014,cv,1.78,0,0,135,135
41164,19,20,1014,cv,2.67,0,0,147,147
41165,19,20,1014,NW,1.79,0,1,82,82
41166,19,19,1014,cv,0.89,0,2,60,60
41167,18,19,1015,cv,1.78,0,3,60,60
41168,18,19,1015,cv,2.67,0,0,52,52
41169,18,20,1015,SE,0.89,0,0,54,54
41170,18,21,1016,SE,2.68,0,0,59,59
41171,18,21,1016,SE,3.57,0,0,59,59
41172,17,22,1016,cv,0.89,0,0,74,74
41173,17,23,1015,cv,2.68,0,0,68,68
41174,17,24,1015,cv,3.57,0,0,65,65
41175,17,24,1014,cv,4.46,0,0,68,68
41176,16,24,1014,SE,1.79,0,0,45,45
41177,16,24,1014,SE,4.92,0,0,36,36
41178,16,24,1014,SE,6.71,0,0,63,63
41179,16,23,1014,SE,8.5,0,0,54,54
41180,17,22,1014,SE,10.29,0,0,48,48
41181,17,22,1015,SE,12.08,0,0,57,57
41182,17,21,1015,SE,13.87,0,0,58,58
41183,16,22,1015,SE,15.66,0,0,63,63
41184,17,20,1015,cv,0.89,0,0,51,51
41185,18,20,1015,SE,0.89,0,0,52,52
41186,18,19,1015,SE,1.78,0,0,50,50
41187,18,19,1015,NE,0.89,0,0,54,54
41188,18,19,1015,NE,1.78,0,0,62,62
41189,18,19,1015,cv,0.89,0,0,64,64
41190,18,19,1015,cv,1.34,0,1,108,108
41191,18,19,1015,NE,0.89,0,0,95,95
41192,18,19,1015,NE,1.78,0,0,93,93
41193,18,20,1016,cv,0.89,0,0,94,94
41194,18,22,1016,SE,1.79,0,0,96,96
41195,16,24,1016,SE,3.58,0,0,51,51
41196,14,25,1015,SE,6.71,0,0,60,60
41197,14,25,1015,SE,9.84,0,0,50,50
41198,14,26,1014,SE,13.86,0,0,46,46
41199,13,27,1013,SE,17.88,0,0,39,39
41200,13,27,1013,SE,22.8,0,0,38,38
41201,13,27,1013,SE,27.72,0,0,47,47
41202,13,26,1012,SE,31.74,0,0,46,46
41203,13,25,1012,SE,34.87,0,0,48,48
41204,14,23,1013,SE,38,0,0,53,53
41205,13,24,1013,SE,41.13,0,0,67,67
41206,14,22,1014,SE,42.92,0,0,61,61
41207,16,19,1014,cv,0.89,0,0,73,73
41208,16,18,1014,cv,1.78,0,0,79,79
41209,17,19,1014,cv,2.67,0,0,74,74
41210,16,19,1014,SE,0.89,0,0,71,71
41211,16,18,1014,cv,0.89,0,0,76,76
41212,16,19,1014,SE,0.89,0,0,75,75
41213,17,19,1014,NE,1.79,0,0,78,78
41214,16,19,1015,NE,2.68,0,0,86,86
41215,16,19,1015,cv,0.89,0,0,95,95
41216,16,20,1016,NW,4.02,0,0,106,106
41217,16,20,1017,NW,8.04,0,0,79,79
41218,11,21,1017,NE,4.92,0,0,63,63
41219,8,22,1018,NE,8.94,0,0,49,49
41220,5,22,1018,NE,12.96,0,0,27,27
41221,3,22,1019,NE,17.88,0,0,11,11
41222,4,22,1019,NE,21.01,0,0,10,10
41223,6,22,1018,NE,24.14,0,0,6,6
41224,5,23,1018,NW,3.13,0,0,11,11
41225,6,24,1017,NW,6.26,0,0,12,12
41226,7,23,1018,cv,0.89,0,0,13,13
41227,11,20,1018,cv,1.78,0,0,10,10
41228,12,18,1018,SE,0.89,0,0,15,15
41229,12,18,1019,NE,0.89,0,0,23,23
41230,11,17,1019,SE,0.89,0,0,34,34
41231,13,17,1019,cv,0.45,0,0,36,36
41232,12,15,1019,NE,0.89,0,0,42,42
41233,12,14,1019,NW,0.89,0,0,42,42
41234,12,14,1019,cv,0.89,0,0,47,47
41235,12,14,1019,NW,0.89,0,0,47,47
41236,10,13,1019,NW,4.02,0,0,28,28
41237,10,13,1020,NW,8.04,0,0,20,20
41238,9,13,1020,NW,11.17,0,0,23,23
41239,9,11,1020,NW,14.3,0,0,16,16
41240,10,14,1020,NW,18.32,0,0,16,16
41241,9,18,1020,NW,22.34,0,0,15,15
41242,8,19,1021,NE,1.79,0,0,11,11
41243,5,23,1020,NW,3.13,0,0,11,11
41244,5,26,1019,NW,7.15,0,0,7,7
41245,-1,26,1019,NW,11.17,0,0,4,4
41246,0,28,1018,cv,1.79,0,0,3,3
41247,0,29,1017,NW,3.13,0,0,6,6
41248,-2,28,1016,NW,7.15,0,0,8,8
41249,-1,29,1016,NW,10.28,0,0,6,6
41250,0,27,1016,SE,4.02,0,0,11,11
41251,2,25,1015,SE,8.04,0,0,16,16
41252,4,24,1016,SE,12.96,0,0,18,18
41253,3,23,1016,SE,17.88,0,0,20,20
41254,4,22,1017,SE,21.9,0,0,25,25
41255,4,22,1017,SE,25.03,0,0,20,20
41256,8,16,1017,cv,0.89,0,0,26,26
41257,8,14,1017,SE,1.79,0,0,30,30
41258,9,14,1018,cv,0.89,0,0,34,34
41259,10,13,1018,NE,0.89,0,0,30,30
41260,10,13,1018,cv,0.89,0,0,53,53
41261,10,14,1018,NW,1.79,0,0,49,49
41262,8,12,1018,NW,5.81,0,0,33,33
41263,9,12,1018,NW,8.94,0,0,18,18
41264,9,15,1019,cv,0.89,0,0,NA,NA
41265,8,18,1019,NW,4.02,0,0,15,15
41266,7,19,1019,NE,1.79,0,0,20,20
41267,8,20,1019,NE,3.58,0,0,25,25
41268,8,20,1019,NE,5.37,0,0,19,19
41269,10,20,1018,SE,1.79,0,0,22,22
41270,10,21,1018,cv,0.89,0,0,30,30
41271,12,21,1018,cv,1.78,0,0,45,45
41272,11,21,1017,SE,0.89,0,0,69,69
41273,13,20,1018,cv,0.89,0,0,90,90
41274,13,20,1018,NE,0.89,0,0,98,98
41275,13,19,1018,cv,0.89,0,0,93,93
41276,13,18,1018,SE,1.79,0,0,64,64
41277,14,18,1018,SE,3.58,0,0,NA,NA
41278,12,19,1019,SE,6.71,0,0,56,56
41279,12,19,1019,SE,9.84,0,0,56,56
41280,13,18,1019,SE,11.63,0,0,68,68
41281,11,19,1019,SE,13.42,0,0,56,56
41282,9,19,1019,SE,15.21,0,0,30,30
41283,11,15,1020,cv,0.89,0,0,25,25
41284,11,15,1019,NE,0.89,0,0,16,16
41285,12,14,1019,cv,0.45,0,0,10,10
41286,11,14,1019,SE,1.79,0,0,13,13
41287,11,15,1020,SE,4.92,0,0,19,19
41288,10,17,1021,SE,8.05,0,0,25,25
41289,10,18,1021,cv,0.89,0,0,22,22
41290,11,19,1021,cv,2.68,0,0,18,18
41291,11,19,1021,NE,1.79,0,0,19,19
41292,11,20,1022,cv,0.89,0,0,29,29
41293,12,20,1021,cv,1.78,0,0,44,44
41294,12,21,1021,cv,2.67,0,0,75,75
41295,12,21,1020,cv,4.46,0,0,60,60
41296,13,22,1020,SE,3.13,0,0,60,60
41297,12,22,1019,SE,4.92,0,0,60,60
41298,12,22,1019,SE,8.05,0,0,38,38
41299,12,20,1020,SE,9.84,0,0,35,35
41300,12,17,1020,SE,11.63,0,0,32,32
41301,12,19,1021,SE,14.76,0,0,41,41
41302,12,17,1021,cv,0.89,0,0,49,49
41303,13,15,1021,SE,1.79,0,0,49,49
41304,12,15,1021,cv,0.89,0,0,55,55
41305,13,13,1021,NE,0.89,0,0,56,56
41306,12,13,1021,NE,1.78,0,0,62,62
41307,12,13,1021,cv,0.45,0,0,80,80
41308,12,13,1021,cv,1.34,0,0,99,99
41309,11,11,1021,NW,3.13,0,0,104,104
41310,11,12,1021,NW,7.15,0,0,99,99
41311,11,12,1021,NW,10.28,0,0,97,97
41312,12,14,1021,NW,13.41,0,0,108,108
41313,12,17,1022,NW,16.54,0,0,99,99
41314,12,20,1022,NW,19.67,0,0,119,119
41315,12,22,1022,NW,21.46,0,0,93,93
41316,10,23,1021,cv,0.89,0,0,78,78
41317,11,26,1020,NW,1.79,0,0,67,67
41318,12,26,1019,cv,0.89,0,0,69,69
41319,9,27,1018,SE,3.13,0,0,51,51
41320,6,28,1017,SE,6.26,0,0,41,41
41321,6,28,1017,SE,8.05,0,0,34,34
41322,7,26,1016,SE,9.84,0,0,21,21
41323,7,24,1016,SE,11.63,0,0,27,27
41324,9,21,1016,SE,13.42,0,0,34,34
41325,9,19,1017,SE,15.21,0,0,37,37
41326,9,19,1017,SE,17,0,0,51,51
41327,9,21,1017,SE,20.13,0,0,61,61
41328,10,21,1017,SE,23.26,0,0,63,63
41329,12,15,1016,SE,25.05,0,0,59,59
41330,12,15,1016,SE,25.94,0,0,70,70
41331,11,14,1015,NE,0.89,0,0,78,78
41332,11,13,1015,cv,0.89,0,0,84,84
41333,11,13,1014,NE,1.79,0,0,97,97
41334,10,12,1014,NE,2.68,0,0,110,110
41335,11,13,1014,NE,3.57,0,0,106,106
41336,11,14,1015,NE,4.46,0,0,92,92
41337,13,16,1014,SE,1.79,0,0,110,110
41338,15,18,1014,SE,3.58,0,0,121,121
41339,15,20,1014,SE,5.37,0,0,136,136
41340,15,21,1013,cv,1.79,0,0,150,150
41341,14,24,1012,cv,4.92,0,0,118,118
41342,14,24,1011,SE,3.13,0,0,91,91
41343,14,24,1010,SE,6.26,0,0,86,86
41344,14,25,1009,SE,10.28,0,0,67,67
41345,15,24,1009,SE,14.3,0,0,60,60
41346,14,24,1009,SE,16.09,0,0,53,53
41347,15,23,1010,NE,3.13,0,0,53,53
41348,17,19,1010,SE,3.13,0,1,NA,NA
41349,17,19,1010,NE,1.79,0,2,97,97
41350,17,19,1011,cv,0.89,0,0,105,105
41351,17,18,1011,cv,1.78,0,0,119,119
41352,16,18,1010,NE,1.79,0,0,140,140
41353,16,18,1010,cv,0.89,0,0,144,144
41354,16,18,1010,NE,0.89,0,0,141,141
41355,17,18,1010,cv,0.89,0,0,145,145
41356,17,18,1009,cv,1.78,0,0,142,142
41357,17,18,1009,cv,2.23,0,0,141,141
41358,16,17,1009,cv,2.68,0,0,136,136
41359,16,17,1010,NW,3.13,0,0,128,128
41360,16,17,1010,cv,0.45,0,0,110,110
41361,17,19,1011,NW,1.79,0,0,116,116
41362,17,20,1011,NW,3.58,0,0,123,123
41363,17,22,1011,cv,0.89,0,0,127,127
41364,18,23,1011,cv,2.68,0,0,124,124
41365,16,24,1010,cv,3.57,0,0,115,115
41366,17,26,1010,cv,4.46,0,0,117,117
41367,16,27,1009,SE,1.79,0,0,113,113
41368,16,27,1008,cv,1.79,0,0,89,89
41369,14,27,1008,cv,2.68,0,0,95,95
41370,14,26,1008,SE,1.79,0,0,78,78
41371,16,23,1009,cv,0.89,0,0,140,140
41372,16,22,1010,SE,1.79,0,0,153,153
41373,17,20,1011,cv,0.89,0,0,159,159
41374,17,19,1012,SE,1.79,0,0,180,180
41375,18,20,1012,SE,3.58,0,0,200,200
41376,18,20,1013,SE,5.37,0,0,228,228
41377,15,21,1014,SE,10.29,0,0,229,229
41378,14,20,1014,SE,15.21,0,0,200,200
41379,14,20,1015,SE,18.34,0,0,146,146
41380,14,19,1015,cv,0.89,0,0,133,133
41381,14,19,1016,cv,1.78,0,0,125,125
41382,14,19,1016,cv,2.67,0,0,79,79
41383,13,18,1017,SE,0.89,0,0,80,80
41384,14,19,1017,cv,0.89,0,0,72,72
41385,14,19,1018,SE,1.79,0,0,59,59
41386,14,20,1018,cv,0.89,0,0,63,63
41387,14,21,1019,cv,1.78,0,0,64,64
41388,12,22,1018,SE,1.79,0,0,52,52
41389,14,23,1018,SE,3.58,0,0,67,67
41390,14,24,1017,SE,5.37,0,0,78,78
41391,16,24,1017,SE,7.16,0,0,89,89
41392,17,25,1016,SE,8.95,0,0,88,88
41393,16,25,1016,SE,12.08,0,0,96,96
41394,16,24,1016,SE,15.21,0,0,100,100
41395,17,23,1016,SE,18.34,0,0,93,93
41396,17,21,1017,SE,20.13,0,0,85,85
41397,17,20,1018,SE,21.92,0,0,88,88
41398,18,21,1018,SE,25.05,0,0,82,82
41399,17,21,1018,SE,28.18,0,0,80,80
41400,17,21,1019,SE,29.97,0,0,59,59
41401,16,21,1019,SE,33.1,0,0,75,75
41402,17,20,1019,cv,0.89,0,0,77,77
41403,17,20,1019,cv,1.78,0,0,70,70
41404,17,20,1019,SE,1.79,0,0,80,80
41405,16,20,1019,SE,3.58,0,0,81,81
41406,16,20,1018,SE,5.37,0,0,79,79
41407,16,20,1019,cv,0.89,0,0,89,89
41408,16,20,1019,cv,1.78,0,0,106,106
41409,16,20,1019,cv,2.67,0,0,112,112
41410,17,20,1020,SE,1.79,0,0,118,118
41411,17,21,1020,NE,1.79,0,0,120,120
41412,17,21,1019,NE,3.58,0,0,119,119
41413,17,21,1019,NE,5.37,0,0,127,127
41414,17,21,1018,NE,7.16,0,0,128,128
41415,17,21,1017,NE,8.95,0,0,135,135
41416,17,21,1017,NE,10.74,0,0,133,133
41417,17,21,1016,NE,11.63,0,0,124,124
41418,18,20,1017,NW,1.79,0,1,112,112
41419,18,20,1017,NW,3.58,0,0,107,107
41420,18,20,1018,NE,1.79,0,1,109,109
41421,18,19,1018,NW,4.02,0,2,108,108
41422,18,19,1018,NW,7.15,0,3,119,119
41423,18,19,1018,NW,10.28,0,0,117,117
41424,18,19,1018,cv,0.89,0,1,120,120
41425,18,19,1018,NE,1.79,0,2,123,123
41426,18,19,1018,NE,3.58,0,3,114,114
41427,18,19,1018,NW,0.89,0,4,109,109
41428,18,19,1017,NW,4.02,0,5,96,96
41429,18,19,1017,NW,7.15,0,6,102,102
41430,18,18,1017,NW,8.94,0,7,95,95
41431,18,18,1018,NW,10.73,0,8,81,81
41432,18,18,1018,NW,12.52,0,9,73,73
41433,17,18,1018,NW,15.65,0,10,63,63
41434,16,18,1019,NW,18.78,0,11,45,45
41435,17,18,1019,NW,21.91,0,12,51,51
41436,16,18,1018,NE,4.02,0,13,40,40
41437,16,18,1018,NW,4.02,0,14,36,36
41438,16,18,1018,NE,3.13,0,15,34,34
41439,16,18,1017,cv,0.89,0,16,24,24
41440,17,18,1017,cv,1.78,0,17,27,27
41441,17,18,1016,cv,2.23,0,18,NA,NA
41442,17,18,1016,SE,1.79,0,19,38,38
41443,17,18,1016,cv,0.89,0,20,42,42
41444,18,18,1016,cv,1.78,0,21,NA,NA
41445,17,17,1016,SE,1.79,0,22,56,56
41446,17,17,1017,SE,2.68,0,23,75,75
41447,16,17,1016,SE,4.47,0,0,68,68
41448,16,17,1017,NE,1.79,0,1,88,88
41449,16,17,1017,cv,0.89,0,2,50,50
41450,16,17,1017,NE,1.79,0,3,38,38
41451,16,17,1017,NE,3.58,0,4,38,38
41452,16,17,1016,NE,5.37,0,5,46,46
41453,16,16,1016,NE,7.16,0,6,35,35
41454,16,17,1016,NW,0.89,0,0,20,20
41455,16,17,1016,cv,0.89,0,0,9,9
41456,17,17,1017,NW,1.79,0,0,11,11
41457,16,17,1017,NW,4.92,0,0,17,17
41458,16,20,1018,NW,8.05,0,0,22,22
41459,17,22,1018,NE,1.79,0,0,13,13
41460,16,22,1017,SE,1.79,0,0,17,17
41461,15,24,1016,cv,1.79,0,0,14,14
41462,14,24,1016,cv,2.68,0,0,16,16
41463,14,25,1015,cv,3.57,0,0,14,14
41464,14,25,1014,SE,1.79,0,0,11,11
41465,13,26,1014,cv,1.79,0,0,10,10
41466,15,24,1014,SE,4.02,0,0,10,10
41467,15,22,1015,SE,8.04,0,0,31,31
41468,16,21,1015,SE,11.17,0,0,39,39
41469,16,20,1016,SE,12.96,0,0,56,56
41470,16,19,1016,SE,14.75,0,0,61,61
41471,16,17,1017,SE,15.64,0,0,64,64
41472,16,17,1017,cv,0.89,0,0,101,101
41473,15,17,1017,SE,1.79,0,0,111,111
41474,16,17,1017,SE,3.58,0,0,82,82
41475,15,16,1017,SE,4.47,0,0,84,84
41476,15,15,1017,cv,0.89,0,0,89,89
41477,15,15,1017,cv,1.34,0,0,91,91
41478,14,14,1017,NE,0.89,0,0,81,81
41479,15,16,1017,cv,0.45,0,0,103,103
41480,16,16,1018,cv,1.34,0,0,99,99
41481,17,17,1018,NE,0.89,0,0,105,105
41482,17,18,1019,NE,2.68,0,0,121,121
41483,17,19,1019,cv,0.89,0,0,139,139
41484,17,20,1018,SE,1.79,0,0,141,141
41485,17,20,1018,SE,3.58,0,0,148,148
41486,17,21,1017,SE,6.71,0,0,168,168
41487,17,21,1016,SE,9.84,0,0,157,157
41488,17,22,1016,cv,1.79,0,0,159,159
41489,17,21,1015,SE,1.79,0,0,151,151
41490,17,21,1014,SE,3.58,0,0,137,137
41491,18,20,1014,SE,4.47,0,0,128,128
41492,17,20,1014,SE,6.26,0,0,144,144
41493,17,19,1014,NE,0.89,0,0,147,147
41494,17,19,1014,SE,1.79,0,0,157,157
41495,17,19,1014,SE,4.92,0,0,145,145
41496,16,19,1014,SE,8.05,0,0,74,74
41497,16,19,1014,SE,9.84,0,0,60,60
41498,16,18,1014,SE,11.63,0,0,75,75
41499,16,18,1013,SE,15.65,0,0,86,86
41500,16,18,1013,cv,0.89,0,0,87,87
41501,16,18,1013,SE,1.79,0,0,99,99
41502,16,17,1012,SE,3.58,0,0,96,96
41503,16,17,1011,SE,7.6,0,0,107,107
41504,16,17,1012,SE,9.39,0,0,111,111
41505,16,18,1012,SE,12.52,0,0,120,120
41506,16,19,1012,SE,14.31,0,0,121,121
41507,16,19,1012,SE,16.1,0,0,126,126
41508,16,20,1011,SE,19.23,0,0,130,130
41509,16,21,1010,SE,21.02,0,0,123,123
41510,16,22,1009,SE,24.15,0,0,129,129
41511,17,23,1008,cv,1.79,0,0,146,146
41512,17,22,1009,cv,2.68,0,1,155,155
41513,17,20,1009,NE,3.13,0,0,193,193
41514,18,20,1009,cv,0.89,0,0,194,194
41515,17,19,1010,NW,4.02,0,0,203,203
41516,17,18,1011,NW,7.15,0,0,217,217
41517,17,19,1011,NW,8.94,0,0,219,219
41518,17,17,1012,cv,0.89,0,0,196,196
41519,17,18,1012,NW,1.79,0,0,166,166
41520,16,17,1012,NW,4.92,0,0,149,149
41521,15,16,1013,NE,1.79,0,0,119,119
41522,14,15,1013,NE,3.58,0,0,132,132
41523,14,14,1014,NW,3.13,0,0,61,61
41524,13,14,1014,NW,4.92,0,0,9,9
41525,12,13,1015,cv,0.89,0,0,9,9
41526,11,13,1016,NW,1.79,0,0,42,42
41527,11,12,1016,NW,4.92,0,0,43,43
41528,12,14,1017,NW,6.71,0,0,51,51
41529,12,18,1018,NW,8.5,0,0,28,28
41530,10,20,1018,NE,3.13,0,0,26,26
41531,9,21,1019,NE,7.15,0,0,14,14
41532,9,22,1018,NE,10.28,0,0,15,15
41533,9,23,1017,cv,1.79,0,0,10,10
41534,8,25,1016,cv,3.58,0,0,6,6
41535,7,25,1015,SE,1.79,0,0,10,10
41536,7,25,1015,cv,0.89,0,0,10,10
41537,8,25,1015,SE,1.79,0,0,17,17
41538,8,24,1015,SE,3.58,0,0,16,16
41539,13,20,1015,cv,0.89,0,0,22,22
41540,13,18,1016,cv,1.78,0,0,32,32
41541,13,17,1016,cv,2.23,0,0,54,54
41542,13,17,1016,NE,0.89,0,0,52,52
41543,14,16,1017,NE,2.68,0,0,59,59
41544,13,16,1017,NE,3.57,0,0,59,59
41545,13,16,1017,SE,0.89,0,0,77,77
41546,13,15,1018,SE,1.78,0,0,83,83
41547,12,15,1017,cv,0.89,0,0,83,83
41548,11,15,1017,cv,1.78,0,0,66,66
41549,12,14,1017,NE,0.89,0,0,59,59
41550,12,14,1017,NE,1.78,0,0,49,49
41551,12,14,1017,cv,0.89,0,0,58,58
41552,12,15,1018,cv,1.78,0,0,61,61
41553,12,16,1018,NW,0.89,0,0,63,63
41554,13,18,1018,cv,0.89,0,0,71,71
41555,14,20,1018,cv,1.78,0,0,82,82
41556,14,20,1018,SE,1.79,0,0,87,87
41557,15,21,1017,SE,3.58,0,0,98,98
41558,16,22,1016,SE,5.37,0,0,101,101
41559,15,22,1015,SE,8.5,0,0,69,69
41560,14,23,1014,SE,12.52,0,0,62,62
41561,15,22,1014,SE,15.65,0,0,45,45
41562,15,21,1014,SE,18.78,0,0,53,53
41563,15,20,1015,SE,20.57,0,0,46,46
41564,15,20,1014,SE,22.36,0,0,57,57
41565,16,18,1015,SE,23.25,0,0,53,53
41566,17,18,1015,cv,0.89,0,0,51,51
41567,16,17,1014,cv,1.78,0,0,58,58
41568,16,16,1014,cv,2.67,0,0,75,75
41569,15,15,1014,NE,1.79,0,0,75,75
41570,15,15,1014,NE,2.68,0,0,79,79
41571,15,15,1014,cv,0.89,0,0,97,97
41572,13,14,1013,cv,1.78,0,0,105,105
41573,14,14,1013,cv,2.67,0,0,105,105
41574,14,14,1014,NW,0.89,0,0,107,107
41575,14,14,1015,cv,0.89,0,0,103,103
41576,15,15,1016,NW,1.79,0,0,102,102
41577,15,18,1016,NE,1.79,0,0,97,97
41578,15,20,1018,NW,3.13,0,0,99,99
41579,10,23,1018,NE,7.15,0,0,85,85
41580,9,24,1019,NE,14.3,0,0,77,77
41581,7,23,1019,NE,21.45,0,0,17,17
41582,6,23,1019,NE,27.26,0,0,13,13
41583,6,23,1020,NE,32.18,0,0,10,10
41584,4,23,1020,SE,4.02,0,0,10,10
41585,3,22,1020,NE,4.92,0,0,12,12
41586,1,20,1021,NE,8.05,0,0,13,13
41587,0,19,1022,NE,12.07,0,0,12,12
41588,0,17,1024,SE,3.13,0,0,12,12
41589,6,15,1025,SE,4.92,0,0,14,14
41590,5,14,1026,SE,8.05,0,0,21,21
41591,4,14,1027,SE,12.97,0,0,17,17
41592,2,13,1028,SE,16.1,0,0,23,23
41593,4,12,1028,SE,17.89,0,0,26,26
41594,3,12,1029,SE,19.68,0,0,20,20
41595,4,12,1029,SE,22.81,0,0,24,24
41596,3,11,1029,SE,24.6,0,0,22,22
41597,2,11,1029,SE,26.39,0,0,17,17
41598,2,11,1029,SE,28.18,0,0,17,17
41599,2,11,1029,SE,29.97,0,0,20,20
41600,1,11,1029,SE,33.1,0,0,13,13
41601,2,11,1029,cv,0.89,0,0,18,18
41602,2,12,1029,cv,1.78,0,0,15,15
41603,1,12,1029,cv,2.67,0,0,17,17
41604,1,13,1028,SE,1.79,0,0,23,23
41605,0,14,1027,SE,3.58,0,0,22,22
41606,0,15,1026,cv,1.79,0,0,16,16
41607,0,16,1025,SE,3.13,0,0,22,22
41608,0,15,1024,cv,1.79,0,0,21,21
41609,0,15,1023,SE,3.13,0,0,23,23
41610,1,15,1023,SE,4.92,0,0,20,20
41611,3,13,1022,SE,6.71,0,0,26,26
41612,3,13,1022,SE,9.84,0,0,31,31
41613,5,11,1022,SE,10.73,0,0,44,44
41614,5,10,1022,cv,0.89,0,0,53,53
41615,6,11,1022,cv,1.78,0,0,57,57
41616,5,12,1021,SE,1.79,0,0,60,60
41617,6,11,1021,SE,3.58,0,0,78,78
41618,6,11,1020,cv,0.89,0,0,85,85
41619,6,11,1019,NE,1.79,0,0,83,83
41620,6,11,1018,SE,1.79,0,0,89,89
41621,7,11,1018,SE,2.68,0,0,80,80
41622,7,11,1018,cv,0.89,0,0,80,80
41623,8,12,1018,cv,1.78,0,0,69,69
41624,7,12,1018,cv,2.67,0,0,58,58
41625,8,12,1017,cv,3.56,0,0,62,62
41626,9,13,1017,cv,4.45,0,0,73,73
41627,8,14,1017,SE,1.79,0,0,77,77
41628,9,15,1017,NW,3.13,0,0,90,90
41629,8,14,1016,NE,1.79,0,0,91,91
41630,9,13,1015,NW,4.92,0,1,96,96
41631,10,11,1015,NW,8.05,0,2,71,71
41632,10,11,1015,NW,9.84,0,3,77,77
41633,10,11,1014,NW,12.97,0,4,76,76
41634,10,11,1014,NW,16.1,0,5,100,100
41635,10,11,1014,NW,17.89,0,6,100,100
41636,11,11,1014,cv,0.89,0,7,97,97
41637,10,11,1015,NW,3.13,0,8,93,93
41638,11,11,1015,NW,4.92,0,9,88,88
41639,10,11,1015,cv,0.89,0,10,82,82
41640,11,11,1014,NW,1.79,0,11,86,86
41641,11,11,1014,NW,4.92,0,0,82,82
41642,10,11,1013,NW,6.71,0,0,69,69
41643,9,10,1013,NW,8.5,0,0,66,66
41644,10,11,1013,NW,11.63,0,0,59,59
41645,10,10,1012,NW,13.42,0,0,62,62
41646,10,10,1012,NW,15.21,0,0,73,73
41647,9,9,1013,NW,17,0,0,80,80
41648,9,10,1013,NW,18.79,0,0,74,74
41649,11,12,1013,NW,21.92,0,0,79,79
41650,12,15,1013,cv,0.89,0,0,64,64
41651,11,17,1013,NW,1.79,0,0,61,61
41652,11,18,1013,cv,0.89,0,0,75,75
41653,11,20,1012,NW,1.79,0,0,64,64
41654,11,21,1012,cv,0.89,0,0,39,39
41655,13,20,1011,SE,1.79,0,0,31,31
41656,12,21,1011,cv,0.89,0,0,27,27
41657,13,20,1012,SE,1.79,0,0,21,21
41658,13,20,1012,SE,3.58,0,0,27,27
41659,13,17,1013,SE,5.37,0,0,33,33
41660,13,16,1014,SE,7.16,0,0,60,60
41661,13,14,1014,cv,0.89,0,0,79,79
41662,13,15,1015,SE,1.79,0,0,93,93
41663,12,15,1016,SE,3.58,0,0,129,129
41664,12,14,1016,SE,5.37,0,0,132,132
41665,12,14,1016,cv,0.89,0,0,121,121
41666,11,12,1017,cv,1.78,0,0,115,115
41667,11,11,1017,NE,1.79,0,0,113,113
41668,12,13,1017,cv,0.89,0,0,135,135
41669,11,13,1017,cv,1.78,0,0,115,115
41670,12,14,1017,cv,2.23,0,0,149,149
41671,12,14,1017,NW,0.89,0,0,109,109
41672,12,13,1018,NW,2.68,0,0,73,73
41673,11,14,1019,NW,4.47,0,0,57,57
41674,12,14,1019,cv,0.89,0,0,53,53
41675,11,15,1019,NW,1.79,0,1,59,59
41676,11,15,1019,cv,0.89,0,0,57,57
41677,12,16,1018,cv,1.78,0,0,84,84
41678,13,16,1017,cv,2.67,0,0,91,91
41679,13,17,1017,SE,1.79,0,0,133,133
41680,13,18,1016,SE,3.58,0,0,172,172
41681,14,18,1016,SE,5.37,0,0,182,182
41682,14,17,1016,SE,7.16,0,0,201,201
41683,14,16,1017,NE,1.79,0,0,207,207
41684,14,16,1017,cv,0.89,0,0,199,199
41685,14,16,1017,cv,1.78,0,0,177,177
41686,14,16,1018,cv,2.67,0,0,161,161
41687,14,16,1018,cv,3.12,0,1,156,156
41688,14,15,1018,SE,1.79,0,2,152,152
41689,13,15,1017,SE,4.92,0,3,130,130
41690,14,15,1017,SE,8.05,0,4,94,94
41691,14,15,1017,SE,9.84,0,5,81,81
41692,14,15,1017,SE,12.97,0,6,81,81
41693,14,15,1017,SE,17.89,0,7,78,78
41694,13,14,1017,SE,21.91,0,8,69,69
41695,13,14,1018,SE,23.7,0,9,59,59
41696,13,14,1018,SE,25.49,0,0,55,55
41697,13,14,1019,SE,26.38,0,1,54,54
41698,13,14,1019,SE,27.27,0,0,58,58
41699,13,14,1020,NE,1.79,0,0,61,61
41700,14,15,1019,NE,2.68,0,1,75,75
41701,13,15,1019,SE,0.89,0,0,78,78
41702,14,15,1019,cv,0.89,0,0,97,97
41703,14,16,1018,SE,1.79,0,0,105,105
41704,14,16,1019,NE,1.79,0,0,103,103
